time,altitude,velocity
26198.000000,7704.699163,0.361560
26199.000000,7704.556950,0.361581
26200.000000,7704.414756,0.361601
26201.000000,7704.272580,0.361621
26202.000000,7704.130421,0.361641
26203.000000,7703.988281,0.361661
26204.000000,7703.846159,0.361681
26205.000000,7703.704055,0.361701
26206.000000,7703.561969,0.361721
26207.000000,7703.419902,0.361742
26208.000000,7703.277852,0.361762
26209.000000,7703.135821,0.361782
26210.000000,7702.993808,0.361802
26211.000000,7702.851813,0.361822
26212.000000,7702.709836,0.361842
26213.000000,7702.567877,0.361862
26214.000000,7702.425937,0.361882
26215.000000,7702.284015,0.361902
26216.000000,7702.142111,0.361922
26217.000000,7702.000226,0.361942
26218.000000,7701.858359,0.361963
26219.000000,7701.716510,0.361983
26220.000000,7701.574679,0.362003
26221.000000,7701.432867,0.362023
26222.000000,7701.291073,0.362043
26223.000000,7701.149297,0.362063
26224.000000,7701.007540,0.362083
26225.000000,7700.865801,0.362103
26226.000000,7700.724081,0.362123
26227.000000,7700.582378,0.362143
26228.000000,7700.440695,0.362163
26229.000000,7700.299029,0.362183
26230.000000,7700.157383,0.362203
26231.000000,7700.015754,0.362223
26232.000000,7699.874144,0.362243
26233.000000,7699.732553,0.362263
26234.000000,7699.590980,0.362283
26235.000000,7699.449425,0.362303
26236.000000,7699.307889,0.362323
26237.000000,7699.166371,0.362343
26238.000000,7699.024872,0.362363
26239.000000,7698.883392,0.362383
26240.000000,7698.741930,0.362403
26241.000000,7698.600487,0.362423
26242.000000,7698.459062,0.362443
26243.000000,7698.317656,0.362463
26244.000000,7698.176268,0.362483
26245.000000,7698.034899,0.362503
26246.000000,7697.893549,0.362523
26247.000000,7697.752217,0.362543
26248.000000,7697.610904,0.362563
26249.000000,7697.469610,0.362583
26250.000000,7697.328334,0.362603
26251.000000,7697.187077,0.362623
26252.000000,7697.045838,0.362643
26253.000000,7696.904619,0.362663
26254.000000,7696.763418,0.362683
26255.000000,7696.622236,0.362703
26256.000000,7696.481072,0.362723
26257.000000,7696.339927,0.362743
26258.000000,7696.198801,0.362763
26259.000000,7696.057694,0.362783
26260.000000,7695.916606,0.362803
26261.000000,7695.775536,0.362823
26262.000000,7695.634486,0.362843
26263.000000,7695.493454,0.362863
26264.000000,7695.352441,0.362883
26265.000000,7695.211446,0.362903
26266.000000,7695.070471,0.362923
26267.000000,7694.929515,0.362942
26268.000000,7694.788577,0.362962
26269.000000,7694.647658,0.362982
26270.000000,7694.506759,0.363002
26271.000000,7694.365878,0.363022
26272.000000,7694.225016,0.363042
26273.000000,7694.084173,0.363062
26274.000000,7693.943349,0.363082
26275.000000,7693.802544,0.363102
26276.000000,7693.661758,0.363122
26277.000000,7693.520991,0.363142
26278.000000,7693.380243,0.363161
26279.000000,7693.239514,0.363181
26280.000000,7693.098804,0.363201
26281.000000,7692.958113,0.363221
26282.000000,7692.817441,0.363241
26283.000000,7692.676788,0.363261
26284.000000,7692.536155,0.363281
26285.000000,7692.395540,0.363301
26286.000000,7692.254945,0.363320
26287.000000,7692.114368,0.363340
26288.000000,7691.973811,0.363360
26289.000000,7691.833273,0.363380
26290.000000,7691.692754,0.363400
26291.000000,7691.552254,0.363420
26292.000000,7691.411774,0.363440
26293.000000,7691.271312,0.363459
26294.000000,7691.130870,0.363479
26295.000000,7690.990447,0.363499
26296.000000,7690.850043,0.363519
26297.000000,7690.709659,0.363539
26298.000000,7690.569294,0.363559
26299.000000,7690.428948,0.363578
26300.000000,7690.288621,0.363598
26301.000000,7690.148314,0.363618
26302.000000,7690.008026,0.363638
26303.000000,7689.867757,0.363658
26304.000000,7689.727507,0.363678
26305.000000,7689.587277,0.363697
26306.000000,7689.447067,0.363717
26307.000000,7689.306875,0.363737
26308.000000,7689.166703,0.363757
26309.000000,7689.026550,0.363777
26310.000000,7688.886417,0.363796
26311.000000,7688.746303,0.363816
26312.000000,7688.606209,0.363836
26313.000000,7688.466134,0.363856
26314.000000,7688.326079,0.363875
26315.000000,7688.186043,0.363895
26316.000000,7688.046026,0.363915
26317.000000,7687.906029,0.363935
26318.000000,7687.766051,0.363955
26319.000000,7687.626093,0.363974
26320.000000,7687.486155,0.363994
26321.000000,7687.346236,0.364014
26322.000000,7687.206336,0.364034
26323.000000,7687.066456,0.364053
26324.000000,7686.926596,0.364073
26325.000000,7686.786755,0.364093
26326.000000,7686.646934,0.364113
26327.000000,7686.507132,0.364132
26328.000000,7686.367350,0.364152
26329.000000,7686.227588,0.364172
26330.000000,7686.087845,0.364191
26331.000000,7685.948122,0.364211
26332.000000,7685.808419,0.364231
26333.000000,7685.668735,0.364251
26334.000000,7685.529071,0.364270
26335.000000,7685.389427,0.364290
26336.000000,7685.249803,0.364310
26337.000000,7685.110198,0.364329
26338.000000,7684.970613,0.364349
26339.000000,7684.831047,0.364369
26340.000000,7684.691502,0.364389
26341.000000,7684.551976,0.364408
26342.000000,7684.412470,0.364428
26343.000000,7684.272984,0.364448
26344.000000,7684.133517,0.364467
26345.000000,7683.994071,0.364487
26346.000000,7683.854644,0.364507
26347.000000,7683.715237,0.364526
26348.000000,7683.575850,0.364546
26349.000000,7683.436483,0.364566
26350.000000,7683.297136,0.364585
26351.000000,7683.157808,0.364605
26352.000000,7683.018501,0.364625
26353.000000,7682.879213,0.364644
26354.000000,7682.739946,0.364664
26355.000000,7682.600698,0.364684
26356.000000,7682.461471,0.364703
26357.000000,7682.322263,0.364723
26358.000000,7682.183075,0.364743
26359.000000,7682.043907,0.364762
26360.000000,7681.904760,0.364782
26361.000000,7681.765632,0.364801
26362.000000,7681.626524,0.364821
26363.000000,7681.487437,0.364841
26364.000000,7681.348369,0.364860
26365.000000,7681.209322,0.364880
26366.000000,7681.070294,0.364900
26367.000000,7680.931287,0.364919
26368.000000,7680.792300,0.364939
26369.000000,7680.653332,0.364958
26370.000000,7680.514385,0.364978
26371.000000,7680.375459,0.364998
26372.000000,7680.236552,0.365017
26373.000000,7680.097665,0.365037
26374.000000,7679.958799,0.365056
26375.000000,7679.819953,0.365076
26376.000000,7679.681127,0.365095
26377.000000,7679.542321,0.365115
26378.000000,7679.403536,0.365135
26379.000000,7679.264770,0.365154
26380.000000,7679.126025,0.365174
26381.000000,7678.987301,0.365193
26382.000000,7678.848596,0.365213
26383.000000,7678.709912,0.365232
26384.000000,7678.571248,0.365252
26385.000000,7678.432605,0.365272
26386.000000,7678.293981,0.365291
26387.000000,7678.155378,0.365311
26388.000000,7678.016796,0.365330
26389.000000,7677.878234,0.365350
26390.000000,7677.739692,0.365369
26391.000000,7677.601170,0.365389
26392.000000,7677.462669,0.365408
26393.000000,7677.324189,0.365428
26394.000000,7677.185728,0.365447
26395.000000,7677.047288,0.365467
26396.000000,7676.908869,0.365486
26397.000000,7676.770470,0.365506
26398.000000,7676.632092,0.365525
26399.000000,7676.493734,0.365545
26400.000000,7676.355396,0.365564
26401.000000,7676.217079,0.365584
26402.000000,7676.078783,0.365603
26403.000000,7675.940507,0.365623
26404.000000,7675.802252,0.365642
26405.000000,7675.664017,0.365662
26406.000000,7675.525803,0.365681
26407.000000,7675.387609,0.365701
26408.000000,7675.249436,0.365720
26409.000000,7675.111284,0.365740
26410.000000,7674.973152,0.365759
26411.000000,7674.835041,0.365779
26412.000000,7674.696950,0.365798
26413.000000,7674.558880,0.365818
26414.000000,7674.420831,0.365837
26415.000000,7674.282802,0.365857
26416.000000,7674.144794,0.365876
26417.000000,7674.006807,0.365895
26418.000000,7673.868841,0.365915
26419.000000,7673.730895,0.365934
26420.000000,7673.592970,0.365954
26421.000000,7673.455066,0.365973
26422.000000,7673.317182,0.365993
26423.000000,7673.179319,0.366012
26424.000000,7673.041477,0.366031
26425.000000,7672.903656,0.366051
26426.000000,7672.765856,0.366070
26427.000000,7672.628076,0.366090
26428.000000,7672.490318,0.366109
26429.000000,7672.352580,0.366129
26430.000000,7672.214863,0.366148
26431.000000,7672.077167,0.366167
26432.000000,7671.939491,0.366187
26433.000000,7671.801837,0.366206
26434.000000,7671.664204,0.366226
26435.000000,7671.526591,0.366245
26436.000000,7671.389000,0.366264
26437.000000,7671.251429,0.366284
26438.000000,7671.113879,0.366303
26439.000000,7670.976350,0.366322
26440.000000,7670.838843,0.366342
26441.000000,7670.701356,0.366361
26442.000000,7670.563890,0.366381
26443.000000,7670.426446,0.366400
26444.000000,7670.289022,0.366419
26445.000000,7670.151619,0.366439
26446.000000,7670.014238,0.366458
26447.000000,7669.876877,0.366477
26448.000000,7669.739538,0.366497
26449.000000,7669.602219,0.366516
26450.000000,7669.464922,0.366535
26451.000000,7669.327646,0.366555
26452.000000,7669.190391,0.366574
26453.000000,7669.053157,0.366593
26454.000000,7668.915944,0.366613
26455.000000,7668.778753,0.366632
26456.000000,7668.641582,0.366651
26457.000000,7668.504433,0.366671
26458.000000,7668.367305,0.366690
26459.000000,7668.230198,0.366709
26460.000000,7668.093112,0.366728
26461.000000,7667.956048,0.366748
26462.000000,7667.819005,0.366767
26463.000000,7667.681983,0.366786
26464.000000,7667.544983,0.366806
26465.000000,7667.408003,0.366825
26466.000000,7667.271045,0.366844
26467.000000,7667.134109,0.366864
26468.000000,7666.997193,0.366883
26469.000000,7666.860299,0.366902
26470.000000,7666.723426,0.366921
26471.000000,7666.586575,0.366941
26472.000000,7666.449745,0.366960
26473.000000,7666.312937,0.366979
26474.000000,7666.176149,0.366998
26475.000000,7666.039384,0.367018
26476.000000,7665.902639,0.367037
26477.000000,7665.765916,0.367056
26478.000000,7665.629215,0.367075
26479.000000,7665.492535,0.367095
26480.000000,7665.355876,0.367114
26481.000000,7665.219239,0.367133
26482.000000,7665.082623,0.367152
26483.000000,7664.946029,0.367172
26484.000000,7664.809457,0.367191
26485.000000,7664.672906,0.367210
26486.000000,7664.536376,0.367229
26487.000000,7664.399868,0.367248
26488.000000,7664.263382,0.367268
26489.000000,7664.126917,0.367287
26490.000000,7663.990474,0.367306
26491.000000,7663.854052,0.367325
26492.000000,7663.717652,0.367344
26493.000000,7663.581273,0.367364
26494.000000,7663.444917,0.367383
26495.000000,7663.308582,0.367402
26496.000000,7663.172268,0.367421
26497.000000,7663.035976,0.367440
26498.000000,7662.899706,0.367459
26499.000000,7662.763458,0.367479
26500.000000,7662.627231,0.367498
26501.000000,7662.491026,0.367517
26502.000000,7662.354843,0.367536
26503.000000,7662.218681,0.367555
26504.000000,7662.082541,0.367574
26505.000000,7661.946423,0.367594
26506.000000,7661.810327,0.367613
26507.000000,7661.674253,0.367632
26508.000000,7661.538200,0.367651
26509.000000,7661.402169,0.367670
26510.000000,7661.266160,0.367689
26511.000000,7661.130173,0.367708
26512.000000,7660.994208,0.367728
26513.000000,7660.858265,0.367747
26514.000000,7660.722343,0.367766
26515.000000,7660.586443,0.367785
26516.000000,7660.450566,0.367804
26517.000000,7660.314710,0.367823
26518.000000,7660.178876,0.367842
26519.000000,7660.043064,0.367861
26520.000000,7659.907274,0.367880
26521.000000,7659.771506,0.367900
26522.000000,7659.635760,0.367919
26523.000000,7659.500036,0.367938
26524.000000,7659.364334,0.367957
26525.000000,7659.228654,0.367976
26526.000000,7659.092996,0.367995
26527.000000,7658.957360,0.368014
26528.000000,7658.821746,0.368033
26529.000000,7658.686154,0.368052
26530.000000,7658.550584,0.368071
26531.000000,7658.415036,0.368090
26532.000000,7658.279511,0.368109
26533.000000,7658.144007,0.368128
26534.000000,7658.008526,0.368147
26535.000000,7657.873066,0.368166
26536.000000,7657.737629,0.368186
26537.000000,7657.602214,0.368205
26538.000000,7657.466821,0.368224
26539.000000,7657.331451,0.368243
26540.000000,7657.196102,0.368262
26541.000000,7657.060776,0.368281
26542.000000,7656.925472,0.368300
26543.000000,7656.790190,0.368319
26544.000000,7656.654931,0.368338
26545.000000,7656.519694,0.368357
26546.000000,7656.384479,0.368376
26547.000000,7656.249286,0.368395
26548.000000,7656.114115,0.368414
26549.000000,7655.978967,0.368433
26550.000000,7655.843841,0.368452
26551.000000,7655.708738,0.368471
26552.000000,7655.573657,0.368490
26553.000000,7655.438598,0.368509
26554.000000,7655.303562,0.368528
26555.000000,7655.168548,0.368547
26556.000000,7655.033556,0.368566
26557.000000,7654.898587,0.368585
26558.000000,7654.763640,0.368604
26559.000000,7654.628715,0.368623
26560.000000,7654.493813,0.368642
26561.000000,7654.358934,0.368660
26562.000000,7654.224077,0.368679
26563.000000,7654.089242,0.368698
26564.000000,7653.954430,0.368717
26565.000000,7653.819640,0.368736
26566.000000,7653.684873,0.368755
26567.000000,7653.550128,0.368774
26568.000000,7653.415406,0.368793
26569.000000,7653.280707,0.368812
26570.000000,7653.146030,0.368831
26571.000000,7653.011376,0.368850
26572.000000,7652.876744,0.368869
26573.000000,7652.742134,0.368888
26574.000000,7652.607548,0.368907
26575.000000,7652.472984,0.368925
26576.000000,7652.338443,0.368944
26577.000000,7652.203924,0.368963
26578.000000,7652.069428,0.368982
26579.000000,7651.934954,0.369001
26580.000000,7651.800504,0.369020
26581.000000,7651.666076,0.369039
26582.000000,7651.531670,0.369058
26583.000000,7651.397288,0.369077
26584.000000,7651.262928,0.369095
26585.000000,7651.128591,0.369114
26586.000000,7650.994276,0.369133
26587.000000,7650.859985,0.369152
26588.000000,7650.725716,0.369171
26589.000000,7650.591470,0.369190
26590.000000,7650.457246,0.369209
26591.000000,7650.323046,0.369227
26592.000000,7650.188868,0.369246
26593.000000,7650.054713,0.369265
26594.000000,7649.920582,0.369284
26595.000000,7649.786472,0.369303
26596.000000,7649.652386,0.369322
26597.000000,7649.518323,0.369340
26598.000000,7649.384282,0.369359
26599.000000,7649.250265,0.369378
26600.000000,7649.116270,0.369397
26601.000000,7648.982299,0.369416
26602.000000,7648.848350,0.369435
26603.000000,7648.714424,0.369453
26604.000000,7648.580521,0.369472
26605.000000,7648.446642,0.369491
26606.000000,7648.312785,0.369510
26607.000000,7648.178951,0.369529
26608.000000,7648.045140,0.369547
26609.000000,7647.911352,0.369566
26610.000000,7647.777588,0.369585
26611.000000,7647.643846,0.369604
26612.000000,7647.510127,0.369622
26613.000000,7647.376432,0.369641
26614.000000,7647.242760,0.369660
26615.000000,7647.109110,0.369679
26616.000000,7646.975484,0.369698
26617.000000,7646.841881,0.369716
26618.000000,7646.708301,0.369735
26619.000000,7646.574744,0.369754
26620.000000,7646.441211,0.369773
26621.000000,7646.307700,0.369791
26622.000000,7646.174213,0.369810
26623.000000,7646.040749,0.369829
26624.000000,7645.907308,0.369848
26625.000000,7645.773890,0.369866
26626.000000,7645.640496,0.369885
26627.000000,7645.507125,0.369904
26628.000000,7645.373777,0.369922
26629.000000,7645.240452,0.369941
26630.000000,7645.107151,0.369960
26631.000000,7644.973873,0.369979
26632.000000,7644.840618,0.369997
26633.000000,7644.707387,0.370016
26634.000000,7644.574179,0.370035
26635.000000,7644.440994,0.370053
26636.000000,7644.307833,0.370072
26637.000000,7644.174695,0.370091
26638.000000,7644.041580,0.370109
26639.000000,7643.908489,0.370128
26640.000000,7643.775421,0.370147
26641.000000,7643.642377,0.370165
26642.000000,7643.509356,0.370184
26643.000000,7643.376358,0.370203
26644.000000,7643.243384,0.370221
26645.000000,7643.110434,0.370240
26646.000000,7642.977506,0.370259
26647.000000,7642.844603,0.370277
26648.000000,7642.711723,0.370296
26649.000000,7642.578866,0.370315
26650.000000,7642.446033,0.370333
26651.000000,7642.313223,0.370352
26652.000000,7642.180437,0.370371
26653.000000,7642.047675,0.370389
26654.000000,7641.914936,0.370408
26655.000000,7641.782221,0.370426
26656.000000,7641.649529,0.370445
26657.000000,7641.516861,0.370464
26658.000000,7641.384217,0.370482
26659.000000,7641.251596,0.370501
26660.000000,7641.118999,0.370519
26661.000000,7640.986425,0.370538
26662.000000,7640.853875,0.370557
26663.000000,7640.721349,0.370575
26664.000000,7640.588847,0.370594
26665.000000,7640.456368,0.370612
26666.000000,7640.323913,0.370631
26667.000000,7640.191482,0.370650
26668.000000,7640.059074,0.370668
26669.000000,7639.926690,0.370687
26670.000000,7639.794330,0.370705
26671.000000,7639.661994,0.370724
26672.000000,7639.529682,0.370742
26673.000000,7639.397393,0.370761
26674.000000,7639.265128,0.370779
26675.000000,7639.132887,0.370798
26676.000000,7639.000670,0.370817
26677.000000,7638.868477,0.370835
26678.000000,7638.736307,0.370854
26679.000000,7638.604162,0.370872
26680.000000,7638.472040,0.370891
26681.000000,7638.339942,0.370909
26682.000000,7638.207869,0.370928
26683.000000,7638.075819,0.370946
26684.000000,7637.943793,0.370965
26685.000000,7637.811791,0.370983
26686.000000,7637.679813,0.371002
26687.000000,7637.547858,0.371020
26688.000000,7637.415928,0.371039
26689.000000,7637.284022,0.371057
26690.000000,7637.152140,0.371076
26691.000000,7637.020282,0.371094
26692.000000,7636.888448,0.371113
26693.000000,7636.756638,0.371131
26694.000000,7636.624852,0.371150
26695.000000,7636.493090,0.371168
26696.000000,7636.361352,0.371187
26697.000000,7636.229639,0.371205
26698.000000,7636.097949,0.371224
26699.000000,7635.966284,0.371242
26700.000000,7635.834642,0.371260
26701.000000,7635.703025,0.371279
26702.000000,7635.571432,0.371297
26703.000000,7635.439863,0.371316
26704.000000,7635.308319,0.371334
26705.000000,7635.176798,0.371353
26706.000000,7635.045302,0.371371
26707.000000,7634.913830,0.371390
26708.000000,7634.782382,0.371408
26709.000000,7634.650958,0.371426
26710.000000,7634.519559,0.371445
26711.000000,7634.388184,0.371463
26712.000000,7634.256833,0.371482
26713.000000,7634.125506,0.371500
26714.000000,7633.994204,0.371518
26715.000000,7633.862926,0.371537
26716.000000,7633.731673,0.371555
26717.000000,7633.600443,0.371574
26718.000000,7633.469238,0.371592
26719.000000,7633.338058,0.371610
26720.000000,7633.206902,0.371629
26721.000000,7633.075770,0.371647
26722.000000,7632.944662,0.371665
26723.000000,7632.813579,0.371684
26724.000000,7632.682521,0.371702
26725.000000,7632.551487,0.371721
26726.000000,7632.420477,0.371739
26727.000000,7632.289492,0.371757
26728.000000,7632.158531,0.371776
26729.000000,7632.027595,0.371794
26730.000000,7631.896683,0.371812
26731.000000,7631.765796,0.371831
26732.000000,7631.634933,0.371849
26733.000000,7631.504095,0.371867
26734.000000,7631.373281,0.371886
26735.000000,7631.242492,0.371904
26736.000000,7631.111727,0.371922
26737.000000,7630.980987,0.371941
26738.000000,7630.850272,0.371959
26739.000000,7630.719581,0.371977
26740.000000,7630.588915,0.371996
26741.000000,7630.458273,0.372014
26742.000000,7630.327656,0.372032
26743.000000,7630.197064,0.372050
26744.000000,7630.066496,0.372069
26745.000000,7629.935953,0.372087
26746.000000,7629.805435,0.372105
26747.000000,7629.674941,0.372124
26748.000000,7629.544472,0.372142
26749.000000,7629.414028,0.372160
26750.000000,7629.283609,0.372178
26751.000000,7629.153214,0.372197
26752.000000,7629.022844,0.372215
26753.000000,7628.892499,0.372233
26754.000000,7628.762179,0.372251
26755.000000,7628.631883,0.372270
26756.000000,7628.501613,0.372288
26757.000000,7628.371367,0.372306
26758.000000,7628.241146,0.372324
26759.000000,7628.110949,0.372343
26760.000000,7627.980778,0.372361
26761.000000,7627.850631,0.372379
26762.000000,7627.720510,0.372397
26763.000000,7627.590413,0.372415
26764.000000,7627.460341,0.372434
26765.000000,7627.330294,0.372452
26766.000000,7627.200272,0.372470
26767.000000,7627.070275,0.372488
26768.000000,7626.940303,0.372506
26769.000000,7626.810356,0.372525
26770.000000,7626.680433,0.372543
26771.000000,7626.550536,0.372561
26772.000000,7626.420664,0.372579
26773.000000,7626.290817,0.372597
26774.000000,7626.160995,0.372616
26775.000000,7626.031197,0.372634
26776.000000,7625.901425,0.372652
26777.000000,7625.771678,0.372670
26778.000000,7625.641956,0.372688
26779.000000,7625.512259,0.372706
26780.000000,7625.382588,0.372725
26781.000000,7625.252941,0.372743
26782.000000,7625.123319,0.372761
26783.000000,7624.993723,0.372779
26784.000000,7624.864152,0.372797
26785.000000,7624.734605,0.372815
26786.000000,7624.605084,0.372833
26787.000000,7624.475589,0.372852
26788.000000,7624.346118,0.372870
26789.000000,7624.216673,0.372888
26790.000000,7624.087252,0.372906
26791.000000,7623.957858,0.372924
26792.000000,7623.828488,0.372942
26793.000000,7623.699143,0.372960
26794.000000,7623.569824,0.372978
26795.000000,7623.440530,0.372996
26796.000000,7623.311262,0.373014
26797.000000,7623.182018,0.373033
26798.000000,7623.052800,0.373051
26799.000000,7622.923607,0.373069
26800.000000,7622.794440,0.373087
26801.000000,7622.665298,0.373105
26802.000000,7622.536181,0.373123
26803.000000,7622.407090,0.373141
26804.000000,7622.278024,0.373159
26805.000000,7622.148984,0.373177
26806.000000,7622.019969,0.373195
26807.000000,7621.890979,0.373213
26808.000000,7621.762015,0.373231
26809.000000,7621.633076,0.373249
26810.000000,7621.504162,0.373267
26811.000000,7621.375275,0.373285
26812.000000,7621.246412,0.373303
26813.000000,7621.117575,0.373321
26814.000000,7620.988764,0.373339
26815.000000,7620.859978,0.373357
26816.000000,7620.731218,0.373375
26817.000000,7620.602483,0.373393
26818.000000,7620.473773,0.373411
26819.000000,7620.345090,0.373429
26820.000000,7620.216432,0.373447
26821.000000,7620.087799,0.373465
26822.000000,7619.959192,0.373483
26823.000000,7619.830611,0.373501
26824.000000,7619.702055,0.373519
26825.000000,7619.573525,0.373537
26826.000000,7619.445020,0.373555
26827.000000,7619.316542,0.373573
26828.000000,7619.188089,0.373591
26829.000000,7619.059661,0.373609
26830.000000,7618.931259,0.373627
26831.000000,7618.802883,0.373645
26832.000000,7618.674533,0.373663
26833.000000,7618.546208,0.373681
26834.000000,7618.417910,0.373699
26835.000000,7618.289637,0.373717
26836.000000,7618.161389,0.373735
26837.000000,7618.033168,0.373753
26838.000000,7617.904972,0.373771
26839.000000,7617.776802,0.373789
26840.000000,7617.648658,0.373807
26841.000000,7617.520540,0.373825
26842.000000,7617.392447,0.373842
26843.000000,7617.264381,0.373860
26844.000000,7617.136340,0.373878
26845.000000,7617.008325,0.373896
26846.000000,7616.880336,0.373914
26847.000000,7616.752373,0.373932
26848.000000,7616.624436,0.373950
26849.000000,7616.496524,0.373968
26850.000000,7616.368639,0.373986
26851.000000,7616.240780,0.374003
26852.000000,7616.112946,0.374021
26853.000000,7615.985139,0.374039
26854.000000,7615.857358,0.374057
26855.000000,7615.729602,0.374075
26856.000000,7615.601873,0.374093
26857.000000,7615.474169,0.374111
26858.000000,7615.346492,0.374129
26859.000000,7615.218840,0.374146
26860.000000,7615.091215,0.374164
26861.000000,7614.963616,0.374182
26862.000000,7614.836043,0.374200
26863.000000,7614.708496,0.374218
26864.000000,7614.580975,0.374236
26865.000000,7614.453480,0.374253
26866.000000,7614.326011,0.374271
26867.000000,7614.198569,0.374289
26868.000000,7614.071152,0.374307
26869.000000,7613.943762,0.374325
26870.000000,7613.816398,0.374342
26871.000000,7613.689060,0.374360
26872.000000,7613.561748,0.374378
26873.000000,7613.434463,0.374396
26874.000000,7613.307203,0.374414
26875.000000,7613.179970,0.374431
26876.000000,7613.052764,0.374449
26877.000000,7612.925583,0.374467
26878.000000,7612.798429,0.374485
26879.000000,7612.671301,0.374502
26880.000000,7612.544199,0.374520
26881.000000,7612.417124,0.374538
26882.000000,7612.290075,0.374556
26883.000000,7612.163052,0.374573
26884.000000,7612.036055,0.374591
26885.000000,7611.909085,0.374609
26886.000000,7611.782142,0.374627
26887.000000,7611.655224,0.374644
26888.000000,7611.528334,0.374662
26889.000000,7611.401469,0.374680
26890.000000,7611.274631,0.374698
26891.000000,7611.147819,0.374715
26892.000000,7611.021034,0.374733
26893.000000,7610.894275,0.374751
26894.000000,7610.767543,0.374768
26895.000000,7610.640837,0.374786
26896.000000,7610.514158,0.374804
26897.000000,7610.387505,0.374822
26898.000000,7610.260878,0.374839
26899.000000,7610.134279,0.374857
26900.000000,7610.007705,0.374875
26901.000000,7609.881159,0.374892
26902.000000,7609.754638,0.374910
26903.000000,7609.628145,0.374928
26904.000000,7609.501678,0.374945
26905.000000,7609.375237,0.374963
26906.000000,7609.248823,0.374981
26907.000000,7609.122436,0.374998
26908.000000,7608.996075,0.375016
26909.000000,7608.869741,0.375034
26910.000000,7608.743434,0.375051
26911.000000,7608.617153,0.375069
26912.000000,7608.490899,0.375086
26913.000000,7608.364672,0.375104
26914.000000,7608.238472,0.375122
26915.000000,7608.112298,0.375139
26916.000000,7607.986151,0.375157
26917.000000,7607.860030,0.375175
26918.000000,7607.733936,0.375192
26919.000000,7607.607869,0.375210
26920.000000,7607.481829,0.375227
26921.000000,7607.355816,0.375245
26922.000000,7607.229829,0.375263
26923.000000,7607.103870,0.375280
26924.000000,7606.977937,0.375298
26925.000000,7606.852031,0.375315
26926.000000,7606.726151,0.375333
26927.000000,7606.600299,0.375351
26928.000000,7606.474473,0.375368
26929.000000,7606.348675,0.375386
26930.000000,7606.222903,0.375403
26931.000000,7606.097158,0.375421
26932.000000,7605.971440,0.375438
26933.000000,7605.845749,0.375456
26934.000000,7605.720085,0.375473
26935.000000,7605.594448,0.375491
26936.000000,7605.468838,0.375509
26937.000000,7605.343254,0.375526
26938.000000,7605.217698,0.375544
26939.000000,7605.092169,0.375561
26940.000000,7604.966667,0.375579
26941.000000,7604.841191,0.375596
26942.000000,7604.715743,0.375614
26943.000000,7604.590322,0.375631
26944.000000,7604.464928,0.375649
26945.000000,7604.339561,0.375666
26946.000000,7604.214221,0.375684
26947.000000,7604.088908,0.375701
26948.000000,7603.963623,0.375719
26949.000000,7603.838364,0.375736
26950.000000,7603.713132,0.375754
26951.000000,7603.587928,0.375771
26952.000000,7603.462751,0.375789
26953.000000,7603.337601,0.375806
26954.000000,7603.212478,0.375824
26955.000000,7603.087382,0.375841
26956.000000,7602.962314,0.375858
26957.000000,7602.837273,0.375876
26958.000000,7602.712259,0.375893
26959.000000,7602.587272,0.375911
26960.000000,7602.462312,0.375928
26961.000000,7602.337380,0.375946
26962.000000,7602.212475,0.375963
26963.000000,7602.087597,0.375981
26964.000000,7601.962747,0.375998
26965.000000,7601.837924,0.376015
26966.000000,7601.713128,0.376033
26967.000000,7601.588359,0.376050
26968.000000,7601.463618,0.376068
26969.000000,7601.338904,0.376085
26970.000000,7601.214218,0.376102
26971.000000,7601.089559,0.376120
26972.000000,7600.964927,0.376137
26973.000000,7600.840323,0.376155
26974.000000,7600.715746,0.376172
26975.000000,7600.591197,0.376189
26976.000000,7600.466675,0.376207
26977.000000,7600.342180,0.376224
26978.000000,7600.217713,0.376241
26979.000000,7600.093273,0.376259
26980.000000,7599.968861,0.376276
26981.000000,7599.844477,0.376294
26982.000000,7599.720120,0.376311
26983.000000,7599.595790,0.376328
26984.000000,7599.471488,0.376346
26985.000000,7599.347213,0.376363
26986.000000,7599.222966,0.376380
26987.000000,7599.098747,0.376398
26988.000000,7598.974555,0.376415
26989.000000,7598.850391,0.376432
26990.000000,7598.726254,0.376450
26991.000000,7598.602145,0.376467
26992.000000,7598.478064,0.376484
26993.000000,7598.354010,0.376501
26994.000000,7598.229984,0.376519
26995.000000,7598.105986,0.376536
26996.000000,7597.982015,0.376553
26997.000000,7597.858072,0.376571
26998.000000,7597.734156,0.376588
26999.000000,7597.610269,0.376605
27000.000000,7597.486409,0.376622
27001.000000,7597.362577,0.376640
27002.000000,7597.238772,0.376657
27003.000000,7597.114995,0.376674
27004.000000,7596.991246,0.376692
27005.000000,7596.867525,0.376709
27006.000000,7596.743832,0.376726
27007.000000,7596.620166,0.376743
27008.000000,7596.496529,0.376761
27009.000000,7596.372919,0.376778
27010.000000,7596.249337,0.376795
27011.000000,7596.125782,0.376812
27012.000000,7596.002256,0.376829
27013.000000,7595.878757,0.376847
27014.000000,7595.755287,0.376864
27015.000000,7595.631844,0.376881
27016.000000,7595.508429,0.376898
27017.000000,7595.385042,0.376916
27018.000000,7595.261683,0.376933
27019.000000,7595.138352,0.376950
